Card 180:  6  9 43 74 48 87 52 56 76 30 | 97  8 88 19  2 54  9 29  3 39 23 71 93 41 95 87 98 68 36 42 94 40 45 84 85
Card 181: 26  5 23 14 59  6 33 89 97 96 | 16  7 41  8 45 71 47 98 67 88 58 13 79 66 85 81 32 17 60 91 51 49 27 69  3
Card 182: 53  5 83 87  3 44 25 98 48 24 | 14 77 95 98 40 81 97 85 80 15 33 38 75 17  5 56 71 43 65 28 87 10 66 22 70
Card 183: 67 20 49 89 38 55 16 79 27 45 | 43 57 35 34 26 93 13 63  5 87 72 69 28 96 78  3 48 47 61 94 59  7 37 95  1
Card 184:  1 73 35 99 24 74 64 21 14 81 | 48 81 57 15 28 49 31 82 91  8 62 79 54 20 95 13 21 97 98 19 51  6 83 70 61
Card 185: 31  6 98  7 17 45 42 37 67 56 | 53 73  7 91 20 63 57 96 28 72 15 44 55 29 23 77 58 32  1 11 62 65 95 83 25
Card 186: 93 81 16 50  3 40 87 46 90 58 | 89 70 62 28  4 19  2 63 21 53 14  9 55 25 54 38 94 82 47 86 36 96 49  8 80
Card 187: 45 71 74 81 84 18 23 35 86 25 | 34 90 45 74 63 35  1  3 88 12 84 71 97 29 32 26 40 18 76 89  9 80 86 94 64
Card 188:  3 21 56 32  1 26 54 60 13 28 | 40 24 26 28 78 12 11 92 17 98 30 27  1 87 25 97 57 49 52 38 51 32 42 47  7
Card 189: 41 82 69 64 35 71 79 61 44 36 | 35 69 22 37 44 29 79 39 14  3 56 66 36 62 82 26 72 61 88 33 97 64 41 98 34
Card 190: 96 84 47 27 31 17 59 40 64 67 | 16 32 82 27 21 75 93 74 60 80 29 48 23 31 54 98 79 58 17 67 18 43 12 25 96
Card 191: 35 60 71 44 21 62 81 14 67 85 | 36 37 69  9 34 35 62 40 54 41  1 13 23 58 85 86 24 55 14  7 92 96 50 11 81
Card 192: 82 95  6 69 48 56 42 96 94 93 | 98 92 96 63 42 76 16 50 95 48 28  8 39  6 94 47 69 97 56 82 44 93 21 26  7
Card 193: 22 86 12 38  3  6 44 77 27 59 | 53 80 89 25 92 38 63 86 65 34 99 46 27 75  8  1  7 47 66 29  2 77 61 12 54
Card 194: 15 20 33 91 80 61 37 99 58 92 | 10 76 99 58 97 91 71 64 33 36 29 30 42 37 87 66 90  6 49 22 68 40 92  2 73
Card 195: 10 59 86 92  5 55 25 48 36 45 | 27  5 48 84 25 57 35 78 56 63 82 28 87 92 88 10 19 42 36 53 86 60 81 39 55
Card 196: 69 95 34  9 80 55 11 30 49 88 | 15 89 44 26 48 49 74 54 35 77 47 11  9 21 25 95 31 88 53 56 42 69 18 10 60
Card 197: 62 23 83 63 24 58 57 72  8 68 | 41 25 26 58 80 45 99 55 63 96 46 60 84 33 98 42 50 62 44 52 47  7 57 75 12
Card 198: 86 22 73 29 41 40 11 76 69 83 | 78 20 14 67 51 93  8 47 43 44 82 16  2 55 96 98 61 48 31 49 91 24  3 27 87
Card 199: 27 59 83 12 76 82 74 98 47 73 | 30 20 63 53 67 68 16  4 66 10 93 61 89 80 36 75 62 99  1  5 70 31 17 82 22
Card 200: 49 66 64 92 36 61 44 96 68 67 | 57 55 19 18 78 64 90 85 72 84  5 10 38 71 74 34 68 30 46 83 86 25 89 50 49
Card 201: 83 53 58 64 84 72 70 19 41 17 | 22 55 50 90 65 88  6 76 43 70 26 63 41 91 82 79 89 98 71 54 80 67 59 36 49
Card 202: 70 55 83 56 42 25 11  1 41 49 | 32 54 80 59 53 23 75  8 68  6 94 45 86  3 61 98 36 14 44 18 89 39 81 51 88
Card 203: 12 10 29 80 87 71 65 37 55  9 | 11  5 75 46  3 81  6 54 64 32 95 33 49 34 74 48 92 20 21 56 53 50 41 61 36
